dataset,experiment,seed,tag,step,value
august_exp,exp_roberta_large_lr1e-05_drop0.3_epochs2_frozen_roberta,7.0,Test/KL_Div,0,0.3486142158508301
august_exp,exp_roberta_large_lr1e-05_drop0.3_epochs2_frozen_roberta,7.0,Test/Cosine_Sim,0,0.8076325058937073
august_exp,exp_roberta_large_lr1e-05_drop0.3_epochs2_frozen_roberta,7.0,Test/MSE,0,0.02295856550335884
august_exp,exp_roberta_large_lr1e-05_drop0.3_epochs2_frozen_roberta,7.0,Loss/Train,0,0.3563360869884491
august_exp,exp_roberta_large_lr1e-05_drop0.3_epochs2_frozen_roberta,7.0,Loss/Train,1,0.341682106256485
august_exp,exp_roberta_large_lr1e-05_drop0.3_epochs2_frozen_roberta,7.0,Loss/Val_KL_Div,0,0.3495302200317383
august_exp,exp_roberta_large_lr1e-05_drop0.3_epochs2_frozen_roberta,7.0,Loss/Val_KL_Div,1,0.34809738397598267
august_exp,exp_roberta_large_lr1e-05_drop0.3_epochs2_frozen_roberta,7.0,Metrics/Val_Cosine_Sim,0,0.8090910911560059
august_exp,exp_roberta_large_lr1e-05_drop0.3_epochs2_frozen_roberta,7.0,Metrics/Val_Cosine_Sim,1,0.8080810904502869
august_exp,exp_roberta_large_lr1e-05_drop0.3_epochs2_frozen_roberta,7.0,Metrics/Val_MSE,0,0.02307197079062462
august_exp,exp_roberta_large_lr1e-05_drop0.3_epochs2_frozen_roberta,7.0,Metrics/Val_MSE,1,0.023021601140499115
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Test/KL_Div,0,0.33924949169158936
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Test/KL_Div,0,0.3395319879055023
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Test/KL_Div,0,0.3412550985813141
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Test/Cosine_Sim,0,0.8237868547439575
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Test/Cosine_Sim,0,0.8249601125717163
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Test/Cosine_Sim,0,0.8211183547973633
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Test/MSE,0,0.02284066751599312
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Test/MSE,0,0.02278892695903778
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Test/MSE,0,0.022871386259794235
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Loss/Train,0,0.34692153334617615
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Loss/Train,1,0.31078436970710754
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Loss/Train,0,0.3498232066631317
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Loss/Train,1,0.33784762024879456
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Loss/Train,0,0.34709814190864563
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Loss/Train,1,0.2966737449169159
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Loss/Val_KL_Div,0,0.3416818380355835
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Loss/Val_KL_Div,1,0.34201687574386597
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Loss/Val_KL_Div,0,0.3473658263683319
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Loss/Val_KL_Div,1,0.3435157835483551
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Loss/Val_KL_Div,0,0.3413555920124054
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Loss/Val_KL_Div,1,0.3503992557525635
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Metrics/Val_Cosine_Sim,0,0.8126199841499329
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Metrics/Val_Cosine_Sim,1,0.8159793615341187
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Metrics/Val_Cosine_Sim,0,0.8093478679656982
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Metrics/Val_Cosine_Sim,1,0.8147390484809875
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Metrics/Val_Cosine_Sim,0,0.8131455779075623
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Metrics/Val_Cosine_Sim,1,0.8098952174186707
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Metrics/Val_MSE,0,0.022756457328796387
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Metrics/Val_MSE,1,0.02274385280907154
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Metrics/Val_MSE,0,0.023123303428292274
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Metrics/Val_MSE,1,0.022840719670057297
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Metrics/Val_MSE,0,0.022723164409399033
august_exp,exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_roberta,42.0,Metrics/Val_MSE,1,0.02330540493130684
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_bigger_mlp_epochs2,42.0,Test/KL_Div,0,0.332606703042984
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_bigger_mlp_epochs2,42.0,Test/Cosine_Sim,0,0.8253309726715088
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_bigger_mlp_epochs2,42.0,Test/MSE,0,0.02210240624845028
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_bigger_mlp_epochs2,42.0,Loss/Train,0,0.3612414300441742
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_bigger_mlp_epochs2,42.0,Loss/Train,1,0.32960307598114014
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_bigger_mlp_epochs2,42.0,Loss/Val_KL_Div,0,0.34665316343307495
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_bigger_mlp_epochs2,42.0,Loss/Val_KL_Div,1,0.3520682752132416
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_bigger_mlp_epochs2,42.0,Metrics/Val_Cosine_Sim,0,0.8131281733512878
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_bigger_mlp_epochs2,42.0,Metrics/Val_Cosine_Sim,1,0.8060691952705383
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_bigger_mlp_epochs2,42.0,Metrics/Val_MSE,0,0.023051097989082336
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_bigger_mlp_epochs2,42.0,Metrics/Val_MSE,1,0.02344924584031105
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Test/KL_Div,0,0.4055859446525574
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Test/Cosine_Sim,0,0.7838282585144043
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Test/MSE,0,0.026768146082758904
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Test/Accuracy,0,0.43401360511779785
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Test/Precision,0,0.3811805248260498
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Test/Recall,0,0.43401360511779785
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Loss/Train,0,0.36898547410964966
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Loss/Train,1,0.2962702512741089
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Loss/Train,2,0.19854669272899628
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Loss/Train,3,0.1478564292192459
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Loss/Train,4,0.11650971323251724
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Loss/Val_KL_Div,0,0.35290244221687317
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Loss/Val_KL_Div,1,0.36774054169654846
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Loss/Val_KL_Div,2,0.40741461515426636
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Loss/Val_KL_Div,3,0.40664681792259216
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Loss/Val_KL_Div,4,0.41165560483932495
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Metrics/Val_Cosine_Sim,0,0.8125754594802856
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Metrics/Val_Cosine_Sim,1,0.7976303100585938
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Metrics/Val_Cosine_Sim,2,0.7820656299591064
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Metrics/Val_Cosine_Sim,3,0.7827287316322327
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Metrics/Val_Cosine_Sim,4,0.7807641625404358
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Metrics/Val_MSE,0,0.023469194769859314
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Metrics/Val_MSE,1,0.024491779506206512
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Metrics/Val_MSE,2,0.0269190464168787
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Metrics/Val_MSE,3,0.02680210769176483
august_exp,exp_only_clip_lr5e-06_drop0.3_epochs5,7.0,Metrics/Val_MSE,4,0.027091357856988907
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Test/KL_Div,0,0.34216395020484924
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Test/Cosine_Sim,0,0.8151074051856995
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Test/MSE,0,0.022501211613416672
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Loss/Train,0,0.39783862233161926
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Loss/Train,1,0.34845539927482605
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Loss/Train,2,0.34197112917900085
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Loss/Train,3,0.3399375081062317
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Loss/Train,4,0.33584997057914734
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Loss/Val_KL_Div,0,0.3569047451019287
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Loss/Val_KL_Div,1,0.35001474618911743
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Loss/Val_KL_Div,2,0.34652528166770935
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Loss/Val_KL_Div,3,0.3447573184967041
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Loss/Val_KL_Div,4,0.3427002429962158
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Metrics/Val_Cosine_Sim,0,0.806863009929657
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Metrics/Val_Cosine_Sim,1,0.8092527985572815
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Metrics/Val_Cosine_Sim,2,0.8114265203475952
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Metrics/Val_Cosine_Sim,3,0.8120668530464172
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Metrics/Val_Cosine_Sim,4,0.8145016431808472
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Metrics/Val_MSE,0,0.023629233241081238
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Metrics/Val_MSE,1,0.023137247189879417
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Metrics/Val_MSE,2,0.022899439558386803
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Metrics/Val_MSE,3,0.022784465923905373
august_exp,exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,7.0,Metrics/Val_MSE,4,0.022638589143753052
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_epochs2,7.0,Test/KL_Div,0,0.3440135717391968
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_epochs2,7.0,Test/Cosine_Sim,0,0.8077356815338135
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_epochs2,7.0,Test/MSE,0,0.022678658366203308
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_epochs2,7.0,Loss/Train,0,0.3579070270061493
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_epochs2,7.0,Loss/Train,1,0.3216167092323303
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_epochs2,7.0,Loss/Val_KL_Div,0,0.34711238741874695
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_epochs2,7.0,Loss/Val_KL_Div,1,0.34225699305534363
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_epochs2,7.0,Metrics/Val_Cosine_Sim,0,0.8081790208816528
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_epochs2,7.0,Metrics/Val_Cosine_Sim,1,0.8100343942642212
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_epochs2,7.0,Metrics/Val_MSE,0,0.022915730252861977
august_exp,exp_adamw_roberta_large_lr5e-06_drop0.5_epochs2,7.0,Metrics/Val_MSE,1,0.022653689607977867
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Test/KL_Div,0,0.333482950925827
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Test/Cosine_Sim,0,0.8262988924980164
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Test/MSE,0,0.022294489666819572
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Loss/Train,0,0.35841497778892517
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Loss/Train,1,0.34505826234817505
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Loss/Train,2,0.34088703989982605
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Loss/Train,3,0.3363105058670044
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Loss/Train,4,0.3357485234737396
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Loss/Val_KL_Div,0,0.35013219714164734
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Loss/Val_KL_Div,1,0.3461535573005676
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Loss/Val_KL_Div,2,0.3454550802707672
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Loss/Val_KL_Div,3,0.3434785306453705
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Loss/Val_KL_Div,4,0.3427661061286926
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Metrics/Val_Cosine_Sim,0,0.8070068359375
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Metrics/Val_Cosine_Sim,1,0.8103539943695068
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Metrics/Val_Cosine_Sim,2,0.8104960322380066
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Metrics/Val_Cosine_Sim,3,0.8121159076690674
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Metrics/Val_Cosine_Sim,4,0.8133745789527893
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Metrics/Val_MSE,0,0.02328917384147644
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Metrics/Val_MSE,1,0.023026278242468834
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Metrics/Val_MSE,2,0.023027170449495316
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Metrics/Val_MSE,3,0.02285095304250717
august_exp,exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs5_frozen_roberta,42.0,Metrics/Val_MSE,4,0.022790905088186264
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Test/KL_Div,0,0.33044663071632385
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Test/Cosine_Sim,0,0.8287013173103333
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Test/MSE,0,0.022073468193411827
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Loss/Train,0,0.3811330199241638
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Loss/Train,1,0.3554256558418274
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Loss/Train,2,0.3456032872200012
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Loss/Train,3,0.3425011932849884
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Loss/Train,4,0.33693617582321167
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Loss/Val_KL_Div,0,0.3553466498851776
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Loss/Val_KL_Div,1,0.35075849294662476
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Loss/Val_KL_Div,2,0.34643858671188354
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Loss/Val_KL_Div,3,0.3435432016849518
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Loss/Val_KL_Div,4,0.34228792786598206
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Metrics/Val_Cosine_Sim,0,0.804818868637085
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Metrics/Val_Cosine_Sim,1,0.8064488768577576
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Metrics/Val_Cosine_Sim,2,0.8102150559425354
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Metrics/Val_Cosine_Sim,3,0.8132416009902954
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Metrics/Val_Cosine_Sim,4,0.813608705997467
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Metrics/Val_MSE,0,0.023636166006326675
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Metrics/Val_MSE,1,0.02337377890944481
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Metrics/Val_MSE,2,0.02304106391966343
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Metrics/Val_MSE,3,0.022809570655226707
august_exp,exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,42.0,Metrics/Val_MSE,4,0.022730423137545586
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Test/KL_Div,0,0.33513328433036804
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Test/Cosine_Sim,0,0.8206517100334167
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Test/MSE,0,0.022344591096043587
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Loss/Train,0,0.3577888011932373
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Loss/Train,1,0.345567524433136
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Loss/Val_KL_Div,0,0.354949027299881
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Loss/Val_KL_Div,1,0.3596685230731964
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Metrics/Val_Cosine_Sim,0,0.8039975166320801
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Metrics/Val_Cosine_Sim,1,0.7985023856163025
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Metrics/Val_MSE,0,0.023606358096003532
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,42.0,Metrics/Val_MSE,1,0.024048514664173126
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Test/KL_Div,0,0.3924267292022705
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Test/Cosine_Sim,0,0.7906264662742615
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Test/MSE,0,0.025903327390551567
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Loss/Train,0,0.35706382989883423
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Loss/Train,1,0.3214901387691498
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Loss/Train,2,0.2879981994628906
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Loss/Train,3,0.2508697211742401
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Loss/Train,4,0.21189701557159424
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Loss/Val_KL_Div,0,0.3476227819919586
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Loss/Val_KL_Div,1,0.347986102104187
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Loss/Val_KL_Div,2,0.3746854364871979
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Loss/Val_KL_Div,3,0.3918832242488861
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Loss/Val_KL_Div,4,0.4059850573539734
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Metrics/Val_Cosine_Sim,0,0.8153494000434875
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Metrics/Val_Cosine_Sim,1,0.8112879991531372
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Metrics/Val_Cosine_Sim,2,0.7943519949913025
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Metrics/Val_Cosine_Sim,3,0.7903676629066467
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Metrics/Val_Cosine_Sim,4,0.7847248911857605
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Metrics/Val_MSE,0,0.023033756762742996
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Metrics/Val_MSE,1,0.023047499358654022
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Metrics/Val_MSE,2,0.02520117536187172
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Metrics/Val_MSE,3,0.025966033339500427
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5,7.0,Metrics/Val_MSE,4,0.026869209483265877
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_epochs5_frozen_clip,42.0,Test/KL_Div,0,0.3763870298862457
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_epochs5_frozen_clip,42.0,Test/Cosine_Sim,0,0.8045765161514282
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_epochs5_frozen_clip,42.0,Test/MSE,0,0.025198927149176598
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_epochs5_frozen_clip,42.0,Loss/Train,0,0.3576604425907135
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_epochs5_frozen_clip,42.0,Loss/Train,1,0.32081395387649536
august_exp,exp_adamw_roberta_base_lr1e-05_drop0.5_epochs5_frozen_clip,42.0,Loss/Train,2,0.2890986502170563
