experiment,Test/Cosine_Sim,Test/KL_Div,Test/MSE,Test/Cosine_Sim_Norm,Test/MSE_Norm,Test/KL_Div_Norm,score
exp_adamw_roberta_large_lr1e-05_drop0.3_epochs5_both_frozen,0.8106494843959808,0.33960238099098206,0.02257687039673325,0.8106494843959808,0.9774231296032667,0.6603976190090179,2.4484702330082655
exp_adamw_roberta_base_lr1e-05_drop0.5_epochs2_frozen_clip,0.8112417221069336,0.34014043211936945,0.02263481914997096,0.8112417221069336,0.977365180850029,0.6598595678806305,2.448466470837593
exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_frozen_clip,0.8113789260387421,0.3406684473156929,0.022602669894695226,0.8113789260387421,0.9773973301053047,0.6593315526843071,2.448107808828354
exp_adamw_roberta_base_lr5e-06_drop0.5_epochs2,0.8098303079605103,0.3391982838511467,0.0225552511401474,0.8098303079605103,0.9774447488598526,0.6608017161488533,2.448076772969216
exp_adamw_roberta_base_lr1e-05_drop0.3_gelu_epochs2,0.8107946962118149,0.3402371406555176,0.0225579370744526,0.8107946962118149,0.9774420629255474,0.6597628593444824,2.4479996184818447
exp_adamw_roberta_large_lr5e-06_drop0.5_gelu_epochs2,0.8096248507499695,0.339090459048748,0.022556588985025824,0.8096248507499695,0.9774434110149742,0.660909540951252,2.4479778027161956
exp_adamw_roberta_large_lr5e-06_drop0.5_epochs2,0.8085314205714634,0.33813561286245075,0.022493730964405156,0.8085314205714634,0.9775062690355949,0.6618643871375492,2.4479020767446076
exp_adamw_roberta_base_lr1e-05_drop0.5_bigger_mlp_epochs2,0.8111155778169632,0.34062768518924713,0.0226162010803818,0.8111155778169632,0.9773837989196182,0.6593723148107529,2.447871691547334
exp_adamw_roberta_base_lr1e-05_drop0.3_gelu_epochs5_both_frozen,0.8103755861520767,0.33995679020881653,0.022614745888858975,0.8103755861520767,0.9773852541111411,0.6600432097911835,2.447804050054401
exp_adamw_roberta_large_lr5e-06_drop0.3_gelu_epochs5_both_frozen,0.8101156949996948,0.33997517824172974,0.022627214435487927,0.8101156949996948,0.9773727855645121,0.6600248217582703,2.447513302322477
exp_roberta_large_lr1e-05_drop0.3_epochs5_both_frozen,0.8105920702219009,0.34058478474617004,0.0226390892639756,0.8105920702219009,0.9773609107360244,0.65941521525383,2.4473681962117553
exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs2,0.8101625889539719,0.34041891247034073,0.022591704037040423,0.8101625889539719,0.9774082959629595,0.6595810875296593,2.4471519724465907
exp_roberta_large_lr1e-05_drop0.5_epochs5_both_frozen,0.8105217516422272,0.3408338651061058,0.02266109501942985,0.8105217516422272,0.9773389049805702,0.6591661348938942,2.4470267915166914
exp_adamw_roberta_base_lr5e-06_drop0.3_epochs2_frozen_clip,0.8101383447647095,0.34059437513351437,0.022695828229188857,0.8101383447647095,0.9773041717708112,0.6594056248664857,2.4468481414020062
exp_roberta_base_lr5e-06_drop0.5_epochs2,0.8103727996349335,0.3410126268863678,0.022605713456869077,0.8103727996349335,0.9773942865431309,0.6589873731136322,2.4467544592916965
exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_clip,0.8094299286603928,0.3401116728782654,0.02265172218903895,0.8094299286603928,0.977348277810961,0.6598883271217346,2.4466665335930884
exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs5_both_frozen,0.8093731105327606,0.3402996212244034,0.022662770468741624,0.8093731105327606,0.9773372295312583,0.6597003787755966,2.4464107188396156
exp_adamw_roberta_large_lr5e-06_drop0.3_bigger_mlp_epochs5_both_frozen,0.809402123093605,0.34036096930503845,0.022655491717159724,0.809402123093605,0.9773445082828403,0.6596390306949615,2.446385662071407
exp_adamw_roberta_base_lr5e-06_drop0.3_bigger_mlp_epochs2_frozen_clip,0.8088779002428055,0.3400462791323662,0.022596382535994025,0.8088779002428055,0.977403617464006,0.6599537208676338,2.4462352385744452
exp_adamw_roberta_base_lr5e-06_drop0.5_bigger_mlp_epochs2_frozen_clip,0.8097105920314789,0.3409959748387337,0.022588656749576275,0.8097105920314789,0.9774113432504237,0.6590040251612663,2.446125960443169
exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs2_frozen_clip,0.8090122491121292,0.34036093205213547,0.02262271614745255,0.8090122491121292,0.9773772838525474,0.6596390679478645,2.446028600912541
exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs5_both_frozen,0.8098346441984177,0.34112709015607834,0.02269357303157445,0.8098346441984177,0.9773064269684255,0.6588729098439217,2.446013981010765
exp_adamw_roberta_base_lr1e-05_drop0.5_bigger_mlp_epochs2_frozen_clip,0.8089187294244766,0.3403334394097328,0.0226107579655945,0.8089187294244766,0.9773892420344055,0.6596665605902672,2.4459745320491493
exp_adamw_roberta_large_lr5e-06_drop0.5_gelu_epochs5_both_frozen,0.8098302185535431,0.3412266373634338,0.02267617452889675,0.8098302185535431,0.9773238254711033,0.6587733626365662,2.4459274066612124
exp_roberta_base_lr1e-05_drop0.3_epochs5_both_frozen,0.8098468333482742,0.34130627661943436,0.0226282575167715,0.8098468333482742,0.9773717424832284,0.6586937233805656,2.4459122992120683
exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs2_frozen_clip,0.8089969307184219,0.34070690721273417,0.02258305530995125,0.8089969307184219,0.9774169446900487,0.6592930927872658,2.4457069681957364
exp_roberta_base_lr1e-05_drop0.5_epochs5_both_frozen,0.809955045580864,0.341629259288311,0.0226430650800466,0.809955045580864,0.9773569349199533,0.658370740711689,2.4456827212125063
exp_adamw_roberta_base_lr5e-06_drop0.3_epochs2_frozen_roberta,0.8104747533798218,0.34199571013450625,0.022797594591975178,0.8104747533798218,0.9772024054080248,0.6580042898654938,2.4456814486533403
exp_adamw_roberta_large_lr5e-06_drop0.5_gelu_epochs2_frozen_roberta,0.8088488578796387,0.340851716697216,0.022575085051357698,0.8088488578796387,0.9774249149486423,0.659148283302784,2.445422056131065
exp_adamw_roberta_large_lr5e-06_drop0.3_epochs5_both_frozen,0.8095373660326004,0.34177877753973007,0.022715054452419225,0.8095373660326004,0.9772849455475807,0.6582212224602699,2.445043534040451
exp_adamw_roberta_base_lr1e-05_drop0.5_epochs5_both_frozen,0.8090129643678665,0.34143027663230896,0.0227118046022951,0.8090129643678665,0.977288195397705,0.658569723367691,2.4448708831332624
exp_adamw_roberta_base_lr1e-05_drop0.3_epochs5_both_frozen,0.8088020831346512,0.3412288427352905,0.022717487998306703,0.8088020831346512,0.9772825120016932,0.6587711572647095,2.444855752401054
exp_roberta_large_lr5e-06_drop0.5_epochs2_frozen_clip,0.8079217672348022,0.3405209481716156,0.022611269261687952,0.8079217672348022,0.977388730738312,0.6594790518283844,2.4447895498014987
exp_adamw_roberta_large_lr1e-05_drop0.5_epochs5_frozen_roberta,0.8093885034322739,0.3419206589460373,0.022734725382179,0.8093885034322739,0.977265274617821,0.6580793410539627,2.4447331191040576
exp_adamw_roberta_large_lr1e-05_drop0.3_epochs2_both_frozen,0.809190422296524,0.3417896032333374,0.022673931904137076,0.809190422296524,0.977326068095863,0.6582103967666626,2.4447268871590495
exp_adamw_roberta_large_lr5e-06_drop0.3_epochs2_frozen_clip,0.8075483590364456,0.3403422608971596,0.0226121735759079,0.8075483590364456,0.977387826424092,0.6596577391028404,2.444593924563378
exp_adamw_roberta_base_lr1e-05_drop0.3_epochs2_both_frozen,0.810296893119812,0.3429117739200592,0.02282829210162158,0.810296893119812,0.9771717078983784,0.6570882260799408,2.4445568270981313
exp_adamw_roberta_base_lr1e-05_drop0.5_bigger_mlp_epochs5_both_frozen,0.8088275045156479,0.3415905833244324,0.02273914078250525,0.8088275045156479,0.9772608592174947,0.6584094166755676,2.4444977804087102
exp_adamw_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,0.8094934076070786,0.3423044383525848,0.022730175871401977,0.8094934076070786,0.977269824128598,0.6576955616474152,2.4444587933830917
exp_roberta_base_lr5e-06_drop0.3_epochs2,0.8096489757299423,0.34244915097951883,0.022744991350918974,0.8096489757299423,0.977255008649081,0.6575508490204811,2.4444548333995044
exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs5_both_frozen,0.8091747611761093,0.34215257316827774,0.02273003011941905,0.8091747611761093,0.9772699698805809,0.6578474268317223,2.4442921578884125
exp_adamw_roberta_large_lr1e-05_drop0.5_epochs2_frozen_clip,0.8076137453317642,0.3407021313905716,0.022639607079327075,0.8076137453317642,0.9773603929206729,0.6592978686094284,2.4442720068618655
exp_adamw_roberta_base_lr5e-06_drop0.3_gelu_epochs2_frozen_clip,0.807847410440445,0.3409830331802368,0.022669770754873697,0.807847410440445,0.9773302292451262,0.6590169668197632,2.4441946065053344
exp_adamw_roberta_large_lr5e-06_drop0.3_bigger_mlp_epochs2_frozen_roberta,0.8074826449155807,0.34097570925951004,0.022634698078036274,0.8074826449155807,0.9773653019219637,0.65902429074049,2.4438722375780344
exp_roberta_large_lr1e-05_drop0.5_epochs2,0.8083526641130447,0.34181951731443405,0.022702128160744874,0.8083526641130447,0.9772978718392551,0.658180482685566,2.443831018637866
exp_adamw_roberta_large_lr5e-06_drop0.5_epochs2_frozen_roberta,0.8082228600978851,0.34174459427595133,0.022686989977955777,0.8082228600978851,0.9773130100220442,0.6582554057240486,2.443791275843978
exp_roberta_large_lr5e-06_drop0.5_epochs2,0.807183101773262,0.34079641103744507,0.0226954412646591,0.807183101773262,0.977304558735341,0.6592035889625549,2.443691249471158
exp_adamw_roberta_base_lr1e-05_drop0.3_gelu_epochs2_frozen_clip,0.8084246665239334,0.34206569194793696,0.02274009305983775,0.8084246665239334,0.9772599069401623,0.657934308052063,2.4436188815161586
exp_adamw_roberta_large_lr1e-05_drop0.5_epochs2_both_frozen,0.8089578151702881,0.34284681081771845,0.0227289940230548,0.8089578151702881,0.9772710059769452,0.6571531891822815,2.4433820103295147
exp_adamw_roberta_base_lr5e-06_drop0.3_bigger_mlp_epochs2,0.8077175170183182,0.34165120124816895,0.022769678849726874,0.8077175170183182,0.9772303211502731,0.658348798751831,2.4432966369204223
exp_adamw_roberta_large_lr5e-06_drop0.3_gelu_epochs2_frozen_roberta,0.8077402263879776,0.34174571186304087,0.0227468344382941,0.8077402263879776,0.9772531655617059,0.6582542881369591,2.4432476800866425
exp_adamw_roberta_large_lr5e-05_drop0.3_hierarchical_epochs2_both_frozen,0.8090141117572784,0.3429959118366241,0.02286773733794685,0.8090141117572784,0.9771322626620531,0.6570040881633759,2.4431504625827074
exp_adamw_roberta_base_lr5e-06_drop0.5_epochs2_frozen_roberta,0.8097895860671998,0.34399786591529846,0.02289704084396358,0.8097895860671998,0.9771029591560364,0.6560021340847015,2.442894679307938
exp_adamw_roberta_base_lr1e-05_drop0.5_epochs2_both_frozen,0.8100895285606384,0.3443417191505432,0.022902062907814942,0.8100895285606384,0.9770979370921851,0.6556582808494569,2.4428457465022806
exp_roberta_large_lr5e-06_drop0.3_epochs5_both_frozen,0.8090205192565918,0.3433822840452194,0.0228322716429829,0.8090205192565918,0.9771677283570172,0.6566177159547806,2.4428059635683894
exp_adamw_roberta_large_lr1e-05_drop0.5_gelu_epochs5_frozen_roberta,0.8085831105709076,0.3429873138666153,0.022822556085884526,0.8085831105709076,0.9771774439141154,0.6570126861333847,2.4427732406184077
exp_adamw_roberta_base_lr5e-06_drop0.3_gelu_epochs5_both_frozen,0.8085874319076538,0.34313584864139557,0.022832553368061725,0.8085874319076538,0.9771674466319382,0.6568641513586044,2.4426190298981965
exp_roberta_large_lr5e-06_drop0.5_epochs5_both_frozen,0.808920606970787,0.34373888373374933,0.022854025941342074,0.808920606970787,0.9771459740586579,0.6562611162662506,2.4423276972956955
exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,0.8078147023916245,0.3427424430847168,0.02282437821850175,0.8078147023916245,0.9771756217814982,0.6572575569152832,2.442247881088406
exp_adamw_roberta_large_lr5e-05_drop0.5_hierarchical_epochs2_frozen_clip,0.8099983632564545,0.3449541876713435,0.022859064551691188,0.8099983632564545,0.9771409354483088,0.6550458123286564,2.44218511103342
exp_roberta_large_lr5e-06_drop0.5_epochs2_frozen_roberta,0.8070470243692398,0.3422206863760948,0.02273818617686625,0.8070470243692398,0.9772618138231337,0.6577793136239052,2.4420881518162787
exp_adamw_roberta_base_lr5e-06_drop0.3_bigger_mlp_epochs5_both_frozen,0.8078377693891525,0.3429631367325783,0.022830790840089252,0.8078377693891525,0.9771692091599108,0.6570368632674217,2.442043841816485
exp_roberta_large_lr1e-05_drop0.3_epochs2_both_frozen,0.8083807826042175,0.34363070130348206,0.022808647714555225,0.8083807826042175,0.9771913522854447,0.6563692986965179,2.44194143358618
exp_roberta_base_lr5e-06_drop0.3_epochs5_both_frozen,0.8086409419775009,0.34393805265426636,0.022811722941696602,0.8086409419775009,0.9771882770583034,0.6560619473457336,2.441891166381538
exp_adamw_roberta_base_lr1e-05_drop0.3_gelu_epochs2_frozen_roberta,0.8075017035007477,0.3432884514331817,0.022772987838834476,0.8075017035007477,0.9772270121611655,0.6567115485668182,2.4414402642287314
exp_adamw_roberta_base_lr5e-06_drop0.3_epochs5_both_frozen,0.8078132271766663,0.3436083346605301,0.022859305143356275,0.8078132271766663,0.9771406948566437,0.6563916653394699,2.44134558737278
exp_adamw_roberta_large_lr1e-05_drop0.3_epochs2,0.8066530823707581,0.3427837967872619,0.02271347641944882,0.8066530823707581,0.9772865235805512,0.6572162032127381,2.4411558091640475
exp_roberta_base_lr1e-05_drop0.3_epochs2_frozen_clip,0.808072566986084,0.3441303074359894,0.022810060065239647,0.808072566986084,0.9771899399347603,0.6558696925640106,2.441132199484855
exp_adamw_roberta_large_lr1e-05_drop0.5_gelu_epochs2_frozen_roberta,0.8072177469730377,0.3432395756244659,0.0228641144931316,0.8072177469730377,0.9771358855068684,0.6567604243755341,2.44111405685544
exp_roberta_base_lr5e-06_drop0.5_epochs2_frozen_clip,0.807416096329689,0.34350499510765076,0.0228071259334683,0.807416096329689,0.9771928740665317,0.6564950048923492,2.44110397528857
exp_adamw_roberta_large_lr5e-06_drop0.3_gelu_epochs2,0.8069359064102173,0.34318431466817856,0.02294592000544065,0.8069359064102173,0.9770540799945594,0.6568156853318214,2.440805671736598
exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs2_frozen_clip,0.8069719672203064,0.34337449073791504,0.022830571047961677,0.8069719672203064,0.9771694289520383,0.656625509262085,2.4407669054344296
exp_roberta_large_lr1e-05_drop0.5_epochs2_both_frozen,0.8080420345067978,0.34445028007030487,0.022869314067065674,0.8080420345067978,0.9771306859329343,0.6555497199296951,2.440722440369427
exp_adamw_roberta_base_lr5e-06_drop0.3_gelu_epochs2_frozen_roberta,0.8063509166240692,0.3429061323404312,0.022740226704627227,0.8063509166240692,0.9772597732953727,0.6570938676595688,2.4407045575790107
exp_adamw_roberta_large_lr1e-05_drop0.5_bigger_mlp_epochs2_both_frozen,0.8080584704875946,0.34448128938674927,0.022879537194967225,0.8080584704875946,0.9771204628050327,0.6555187106132507,2.440697643905878
exp_roberta_base_lr5e-06_drop0.5_epochs5_both_frozen,0.808307096362114,0.34483550488948816,0.02286660717800255,0.808307096362114,0.9771333928219974,0.6551644951105118,2.440604984294623
exp_adamw_roberta_large_lr1e-05_drop0.5_epochs2,0.8061028122901917,0.34270683526992796,0.02284367941319938,0.8061028122901917,0.9771563205868006,0.657293164730072,2.440552297607064
exp_adamw_roberta_large_lr5e-06_drop0.3_bigger_mlp_epochs2,0.8061596602201462,0.34273073822259903,0.022878710180520977,0.8061596602201462,0.977121289819479,0.657269261777401,2.440550211817026
exp_adamw_roberta_large_lr1e-05_drop0.5_bigger_mlp_epochs2_frozen_clip,0.8075481653213501,0.34414273500442505,0.022862437181174724,0.8075481653213501,0.9771375628188252,0.655857264995575,2.4405429931357503
exp_adamw_roberta_large_lr1e-05_drop0.3_gelu_epochs2_frozen_roberta,0.8064298927783966,0.3430920466780662,0.022898259107023426,0.8064298927783966,0.9771017408929765,0.6569079533219337,2.440439586993307
exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs2_frozen_roberta,0.8072409629821777,0.34471999108791346,0.022830745205283123,0.8072409629821777,0.9771692547947168,0.6552800089120865,2.439690226688981
exp_roberta_base_lr5e-06_drop0.5_epochs2_frozen_roberta,0.8077196031808853,0.345224030315876,0.022902113851159776,0.8077196031808853,0.9770978861488402,0.654775969684124,2.4395934590138495
exp_roberta_base_lr1e-05_drop0.5_epochs2_frozen_clip,0.8072703778743744,0.34495141357183456,0.022891234140843097,0.8072703778743744,0.9771087658591568,0.6550485864281654,2.4394277301616967
exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_clip,0.8077279627323151,0.34536511451005936,0.02294133743271225,0.8077279627323151,0.9770586625672878,0.6546348854899406,2.4394215107895434
exp_adamw_roberta_base_lr1e-05_drop0.3_gelu_epochs2_both_frozen,0.8069243431091309,0.34463774412870407,0.0229420596733689,0.8069243431091309,0.9770579403266311,0.6553622558712959,2.439344539307058
exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_both_frozen,0.8063597828149796,0.3442981317639351,0.0229226658120751,0.8063597828149796,0.9770773341879249,0.6557018682360649,2.4391389852389693
exp_adamw_roberta_base_lr5e-06_drop0.5_epochs5_both_frozen,0.8070355504751205,0.34507555514574045,0.0229400377720594,0.8070355504751205,0.9770599622279406,0.6549244448542595,2.4390199575573206
exp_adamw_roberta_base_lr5e-06_drop0.5_gelu_epochs5_both_frozen,0.8072765320539474,0.34537097066640854,0.0229709059931337,0.8072765320539474,0.9770290940068663,0.6546290293335915,2.438934655394405
exp_adamw_roberta_base_lr1e-05_drop0.5_bigger_mlp_epochs2_frozen_roberta,0.8055622577667236,0.3439883887767792,0.02282599313184615,0.8055622577667236,0.9771740068681538,0.6560116112232208,2.4387478758580983
exp_adamw_roberta_large_lr5e-06_drop0.3_epochs2,0.8047777056694031,0.3432260513305664,0.02288266196846956,0.8047777056694031,0.9771173380315304,0.6567739486694336,2.438668992370367
exp_roberta_large_lr5e-06_drop0.3_epochs2_frozen_clip,0.8053890615701675,0.343875952064991,0.0228651519864797,0.8053890615701675,0.9771348480135204,0.656124047935009,2.438647957518697
exp_roberta_base_lr1e-05_drop0.3_epochs2_both_frozen,0.8072158396244049,0.34564656764268875,0.02294418867677445,0.8072158396244049,0.9770558113232255,0.6543534323573112,2.4386250833049417
exp_adamw_roberta_large_lr1e-05_drop0.3_epochs2_frozen_clip,0.8049963712692261,0.34356073290109634,0.022887255530804326,0.8049963712692261,0.9771127444691957,0.6564392670989037,2.4385483828373253
exp_adamw_roberta_large_lr5e-06_drop0.3_epochs2_both_frozen,0.8074392378330231,0.346183605492115,0.02292159898206585,0.8074392378330231,0.9770784010179342,0.653816394507885,2.438334033358842
exp_roberta_base_lr5e-06_drop0.3_epochs2_frozen_clip,0.8063369989395142,0.34517934918403625,0.02295869914814825,0.8063369989395142,0.9770413008518517,0.6548206508159637,2.4381989506073296
exp_adamw_roberta_large_lr1e-05_drop0.5_epochs5_both_frozen,0.8044569293657938,0.34356245398521423,0.0228011049330234,0.8044569293657938,0.9771988950669765,0.6564375460147858,2.438093370447556
exp_adamw_roberta_large_lr5e-06_drop0.3_bigger_mlp_epochs2_both_frozen,0.8072127848863602,0.3462905213236809,0.0229533929377794,0.8072127848863602,0.9770466070622206,0.6537094786763191,2.4379688706249
exp_adamw_roberta_large_lr5e-05_drop0.5_hierarchical_epochs2_frozen_roberta,0.8071376780668894,0.3463090658187866,0.023012620396912067,0.8071376780668894,0.9769873796030879,0.6536909341812134,2.4378159918511906
exp_adamw_roberta_base_lr5e-06_drop0.5_bigger_mlp_epochs5_both_frozen,0.8062570095062256,0.34565041214227676,0.022990130353718975,0.8062570095062256,0.977009869646281,0.6543495878577232,2.43761646701023
exp_roberta_base_lr5e-06_drop0.3_epochs2_frozen_roberta,0.8072690218687057,0.3466982766985893,0.0230801505967974,0.8072690218687057,0.9769198494032026,0.6533017233014107,2.437490594573319
exp_roberta_large_lr1e-05_drop0.5_epochs2_frozen_clip,0.8058669865131378,0.3454334065318107,0.0229622856713831,0.8058669865131378,0.9770377143286169,0.6545665934681892,2.437471294309944
exp_roberta_base_lr1e-05_drop0.5_epochs2_both_frozen,0.8069989234209061,0.34656323492527,0.0230007171630859,0.8069989234209061,0.9769992828369141,0.6534367650747299,2.43743497133255
exp_adamw_roberta_large_lr5e-05_drop0.5_hierarchical_epochs2,0.8078628679116567,0.34735454618930817,0.02309754149367407,0.8078628679116567,0.976902458506326,0.6526454538106918,2.4374107802286744
exp_adamw_roberta_large_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,0.8052529394626617,0.3449025973677635,0.023017493076622424,0.8052529394626617,0.9769825069233776,0.6550974026322365,2.4373328490182757
exp_roberta_large_lr5e-06_drop0.3_epochs2,0.8054167181253433,0.34505271166563034,0.023042258340865325,0.8054167181253433,0.9769577416591346,0.6549472883343697,2.4373217481188476
exp_roberta_base_lr1e-05_drop0.5_epochs2,0.8072868436574936,0.34696224331855774,0.023059480357915125,0.8072868436574936,0.9769405196420848,0.6530377566814423,2.4372651199810207
exp_adamw_roberta_large_lr5e-05_drop0.5_hierarchical_epochs2_both_frozen,0.8064455687999725,0.34633250037829083,0.023025263100862465,0.8064455687999725,0.9769747368991375,0.6536674996217091,2.437087805320819
exp_adamw_roberta_base_lr1e-05_drop0.5_epochs2_frozen_roberta,0.8084760546684265,0.34822257161140435,0.02321997620165344,0.8084760546684265,0.9767800237983466,0.6517774283885956,2.437033506855369
exp_adamw_roberta_base_lr5e-06_drop0.3_epochs2_both_frozen,0.8086645245552063,0.3485524177551269,0.023137933760881378,0.8086645245552063,0.9768620662391186,0.6514475822448731,2.4369741730391983
exp_adamw_roberta_large_lr1e-05_drop0.5_bigger_mlp_epochs2,0.8060190081596375,0.3461304306983948,0.023049552924930973,0.8060190081596375,0.9769504470750691,0.6538695693016052,2.4368390245363116
exp_adamw_roberta_large_lr5e-06_drop0.5_bigger_mlp_epochs2,0.8054885119199753,0.34575242549180984,0.0230590952560305,0.8054885119199753,0.9769409047439696,0.6542475745081902,2.436676991172135
exp_adamw_roberta_large_lr1e-05_drop0.5_gelu_epochs2,0.8061438798904419,0.3464989960193634,0.023102515377104223,0.8061438798904419,0.9768974846228958,0.6535010039806366,2.436542368493974
exp_adamw_roberta_large_lr1e-05_drop0.5_bigger_mlp_epochs2_frozen_roberta,0.8056078255176544,0.34610613435506815,0.023024840746074873,0.8056078255176544,0.9769751592539251,0.6538938656449318,2.4364768504165113
exp_adamw_roberta_base_lr5e-06_drop0.3_bigger_mlp_epochs2_frozen_roberta,0.8043010383844376,0.34514776617288584,0.022905219811946098,0.8043010383844376,0.9770947801880538,0.6548522338271141,2.4362480523996055
exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs2_both_frozen,0.8061463981866837,0.3468908593058586,0.02306683082133525,0.8061463981866837,0.9769331691786648,0.6531091406941414,2.4361887080594897
exp_roberta_large_lr5e-06_drop0.3_epochs2_both_frozen,0.8067077845335007,0.3474756106734276,0.023055593483149926,0.8067077845335007,0.9769444065168501,0.6525243893265724,2.436176580376923
exp_adamw_roberta_base_lr1e-05_drop0.3_epochs2,0.8063994944095612,0.3473260998725891,0.02309364142517242,0.8063994944095612,0.9769063585748275,0.6526739001274109,2.4359797531117997
exp_adamw_roberta_base_lr1e-05_drop0.5_gelu_epochs2_frozen_roberta,0.8054396361112595,0.3469586968421936,0.02302107075229285,0.8054396361112595,0.9769789292477071,0.6530413031578064,2.435459868516773
exp_adamw_roberta_base_lr1e-05_drop0.5_bigger_mlp_epochs2_both_frozen,0.8055329322814941,0.34710049629211426,0.023072768002748423,0.8055329322814941,0.9769272319972516,0.6528995037078857,2.4353596679866314
exp_adamw_roberta_base_lr1e-05_drop0.3_bigger_mlp_epochs2_frozen_roberta,0.8037858307361603,0.3455166965723037,0.023017747793346574,0.8037858307361603,0.9769822522066535,0.6544833034276962,2.43525138637051
exp_adamw_roberta_large_lr5e-06_drop0.5_epochs2_both_frozen,0.8072501868009567,0.34896311908960337,0.0230736467055976,0.8072501868009567,0.9769263532944024,0.6510368809103966,2.4352134210057557
exp_adamw_roberta_base_lr1e-05_drop0.3_epochs2_frozen_roberta,0.8058380365371705,0.34767322540283196,0.02324356213212008,0.8058380365371705,0.9767564378678799,0.652326774597168,2.4349212490022185
exp_roberta_base_lr1e-05_drop0.3_epochs2_frozen_roberta,0.8057817369699478,0.34808775037527084,0.023163327481597627,0.8057817369699478,0.9768366725184023,0.6519122496247292,2.4345306591130793
exp_roberta_large_lr5e-06_drop0.5_epochs2_both_frozen,0.8063948750495911,0.3488216549158096,0.023125515319406924,0.8063948750495911,0.9768744846805931,0.6511783450841904,2.4344477048143744
exp_adamw_roberta_large_lr5e-06_drop0.3_bigger_mlp_epochs2_frozen_clip,0.8039507865905762,0.34655145555734634,0.0231336359865963,0.8039507865905762,0.9768663640134037,0.6534485444426537,2.4342656950466335
